epsilon,shokri_mi_adv,attack_adv,tpr,fpr,run
1.5,0.27691871187402467,0.632644740418592,[0.         0.66037736 1.        ],[0.         0.38345865 1.        ],23
1.5,0.21300893743793442,0.5961452263558943,[0.         0.66037736 1.        ],[0.         0.44736842 1.        ],24
1.5,0.27684777982692577,0.6375749030666197,[0.         0.64150943 1.        ],[0.         0.36466165 1.        ],25
1.5,0.30307845084409135,0.6621334466638334,[0.         0.61886792 1.        ],[0.         0.31578947 1.        ],26
1.5,0.26205135480209957,0.6140078013133856,[0.         0.70566038 1.        ],[0.         0.44360902 1.        ],27
1.5,0.23545183714001983,0.6148629008816975,[0.         0.63018868 1.        ],[0.         0.39473684 1.        ],28
1.5,0.45732728046531423,0.7719641621813151,[0.        0.6490566 1.       ],[0.         0.19172932 1.        ],29
1.5,0.1901120726344162,0.6001105616231641,[0.         0.56981132 1.        ],[0.         0.37969925 1.        ],30
1.5,0.17911760533408994,0.5805784596533327,[0.         0.64528302 1.        ],[0.         0.46616541 1.        ],31
1.5,0.2690310682366293,0.6572366675510746,[0.         0.56226415 1.        ],[0.         0.29323308 1.        ],32
1.5,0.3596112923818981,0.6885553191805889,[0.         0.65660377 1.        ],[0.         0.29699248 1.        ],33
1.5,0.31052631578947365,0.6745562130177515,[0.  0.6 1. ],[0.         0.28947368 1.        ],34
1.5,0.3032061285288693,0.651231903542165,[0.         0.65283019 1.        ],[0.         0.34962406 1.        ],35
1.5,0.27697545751170377,0.6289495931522773,[0.        0.6754717 1.       ],[0.         0.39849624 1.        ],36
1.5,0.36727195346857705,0.6797872192669343,[0.         0.69433962 1.        ],[0.         0.32706767 1.        ],37
1.5,0.265569584338204,0.6305075292805354,[0.         0.64150943 1.        ],[0.         0.37593985 1.        ],38
1.5,0.2504184990778834,0.6287865522675539,[0.         0.61132075 1.        ],[0.         0.36090226 1.        ],39
1.5,0.24661654135338346,0.6293375394321766,[0.  0.6 1. ],[0.         0.35338346 1.        ],40
1.5,0.2469712015888778,0.6081586500826303,[0.         0.69433962 1.        ],[0.         0.44736842 1.        ],41
