epsilon,shokri_mi_adv,attack_adv,tpr,fpr,run
1.0,0.26962689743225987,0.6150400697285912,[0.         0.72075472 1.        ],[0.         0.45112782 1.        ],48
1.0,0.21262590438360052,0.6175566292275836,[0.         0.55849057 1.        ],[0.         0.34586466 1.        ],49
1.5,0.11492410270960418,0.5560770306378148,[0.         0.56981132 1.        ],[0.         0.45488722 1.        ],0
1.5,0.2542772024400624,0.624499888864192,[0.         0.63773585 1.        ],[0.         0.38345865 1.        ],1
1.5,0.2615548304724074,0.64766847678088,[0.         0.57358491 1.        ],[0.         0.31203008 1.        ],2
1.5,0.22777698964392112,0.619935460738616,[0.         0.58867925 1.        ],[0.         0.36090226 1.        ],3
1.5,0.26193786352674137,0.620264707414934,[0.        0.6754717 1.       ],[0.         0.41353383 1.        ],4
1.5,0.2734856007944389,0.6120058565153733,[0.         0.74716981 1.        ],[0.         0.47368421 1.        ],5
1.5,0.2770463895588026,0.6246123610561646,[0.         0.69433962 1.        ],[0.         0.41729323 1.        ],6
1.5,0.31827209533267126,0.6587419514611194,[0.         0.66037736 1.        ],[0.         0.34210526 1.        ],7
1.5,0.21281032770605757,0.6061626870107996,[0.         0.60754717 1.        ],[0.         0.39473684 1.        ],8
1.5,0.17528727479075046,0.581336563273474,[0.         0.62641509 1.        ],[0.         0.45112782 1.        ],9
1.5,0.1866647751454107,0.5834072872030224,[0.         0.65283019 1.        ],[0.         0.46616541 1.        ],10
1.5,0.32205986664775144,0.6588396630376984,[0.         0.66792453 1.        ],[0.         0.34586466 1.        ],11
1.5,0.32200312101007234,0.6636764833136232,[0.         0.65283019 1.        ],[0.         0.33082707 1.        ],12
1.5,0.3068804085685913,0.660923644587276,[0.         0.63018868 1.        ],[0.         0.32330827 1.        ],13
1.5,0.2842247127252092,0.6539141123146655,[0.         0.60377358 1.        ],[0.         0.31954887 1.        ],14
1.5,0.3524471556249114,0.653312598736177,[0.        0.7509434 1.       ],[0.         0.39849624 1.        ],15
1.5,0.3069513406156901,0.6548442039875764,[0.        0.6490566 1.       ],[0.         0.34210526 1.        ],16
1.5,0.19798552986239182,0.5875796977759927,[0.         0.66415094 1.        ],[0.         0.46616541 1.        ],17
1.5,0.22038587033621787,0.6075160910789673,[0.         0.62264151 1.        ],[0.         0.40225564 1.        ],18
1.5,0.24324017591147679,0.6047967141774442,[0.         0.70188679 1.        ],[0.         0.45864662 1.        ],19
1.5,0.24319761668321743,0.6068592372807401,[0.         0.69056604 1.        ],[0.         0.44736842 1.        ],20
1.5,0.2919846786778266,0.6398575738631731,[0.         0.66792453 1.        ],[0.         0.37593985 1.        ],21
1.5,0.3108526032061285,0.6462516018795387,[0.         0.68679245 1.        ],[0.         0.37593985 1.        ],22
1.5,0.26603773584905666,0.6050670640834576,[0.         0.76603774 1.        ],[0.  0.5 1. ],23
1.5,0.2692438643779259,0.6390015966251154,[0.         0.61886792 1.        ],[0.         0.34962406 1.        ],24
1.5,0.2693573556532841,0.6309141304797496,[0.        0.6490566 1.       ],[0.         0.37969925 1.        ],25
1.5,0.19080720669598528,0.57235072619688,[0.         0.75471698 1.        ],[0.         0.56390977 1.        ],26
1.5,0.28821109377216625,0.6385509302198702,[0.         0.66415094 1.        ],[0.         0.37593985 1.        ],27
1.5,0.3334515534118314,0.6568777948341453,[0.         0.69811321 1.        ],[0.         0.36466165 1.        ],28
1.5,0.2241310824230387,0.6105613794454786,[0.         0.61886792 1.        ],[0.         0.39473684 1.        ],29
1.5,0.22055610724925517,0.5988781052444128,[0.         0.66792453 1.        ],[0.         0.44736842 1.        ],30
1.5,0.2466307277628032,0.6283309957924264,[0.         0.60377358 1.        ],[0.         0.35714286 1.        ],31
1.5,0.28050787345722794,0.6476853442480917,[0.         0.61509434 1.        ],[0.         0.33458647 1.        ],32
1.5,0.16024968080578805,0.573335410823725,[0.         0.62641509 1.        ],[0.         0.46616541 1.        ],33
1.5,0.14519790041140584,0.5659939390031594,[0.         0.62264151 1.        ],[0.         0.47744361 1.        ],34
1.5,0.2769470846928642,0.6307708796656039,[0.         0.66792453 1.        ],[0.         0.39097744 1.        ],35
1.5,0.2844375088665059,0.6372347707049966,[0.         0.66037736 1.        ],[0.         0.37593985 1.        ],36
1.5,0.11889629734714136,0.552426467828502,[0.         0.62641509 1.        ],[0.        0.5075188 1.       ],37
1.5,0.3109093488438076,0.6422451840697855,[0.         0.70188679 1.        ],[0.         0.39097744 1.        ],38
1.5,0.1831465456093062,0.5732108426902575,[0.         0.71698113 1.        ],[0.         0.53383459 1.        ],39
1.5,0.22062703929635408,0.5956787085343046,[0.         0.68679245 1.        ],[0.         0.46616541 1.        ],40
1.5,0.306894594978011,0.659669633762898,[0.         0.63396226 1.        ],[0.         0.32706767 1.        ],41
1.5,0.20173074194921264,0.5901369168356998,[0.         0.66037736 1.        ],[0.         0.45864662 1.        ],42
1.5,0.16765498652291105,0.5817990531299316,[0.         0.59622642 1.        ],[0.         0.42857143 1.        ],43
1.5,0.2390693715420627,0.6263798896088313,[0.         0.59245283 1.        ],[0.         0.35338346 1.        ],44
1.5,0.2506454816285998,0.6146855688840422,[0.         0.67169811 1.        ],[0.         0.42105263 1.        ],45
1.5,0.30702227266278903,0.6492098949284354,[0.         0.66792453 1.        ],[0.         0.36090226 1.        ],46
1.5,0.17916016456234923,0.5789914810042658,[0.         0.65660377 1.        ],[0.         0.47744361 1.        ],47
1.5,0.2808909065115619,0.6218011811023622,[0.         0.71698113 1.        ],[0.         0.43609023 1.        ],48
1.5,0.2091644204851752,0.5980788675429727,[0.         0.63773585 1.        ],[0.         0.42857143 1.        ],49
2.0,0.22017307419492127,0.6207218419415059,[0.         0.56603774 1.        ],[0.         0.34586466 1.        ],0
2.0,0.22421620087955735,0.6058819588664835,[0.         0.64150943 1.        ],[0.         0.41729323 1.        ],1
2.0,0.33736700241168954,0.6477245903268688,[0.         0.73962264 1.        ],[0.         0.40225564 1.        ],2
2.0,0.3219038161441339,0.6728943478459639,[0.         0.62641509 1.        ],[0.         0.30451128 1.        ],3
2.0,0.25060292240034043,0.6170875588254789,[0.         0.66037736 1.        ],[0.         0.40977444 1.        ],4
2.0,0.15250390126259045,0.5778421433743663,[0.         0.56603774 1.        ],[0.         0.41353383 1.        ],5
2.0,0.2921832884097035,0.6271106941838649,[0.         0.72075472 1.        ],[0.         0.42857143 1.        ],6
