epsilon,shokri_mi_adv,attack_adv,tpr,fpr,run
2.0,-0.008000000000000007,0.4897959183673469,[0.    0.192 1.   ],[0.  0.2 1. ],28
2.0,0.064,0.6052631578947368,[0.    0.184 1.   ],[0.   0.12 1.  ],29
2.0,-0.07999999999999999,0.4264705882352941,[0.    0.232 1.   ],[0.    0.312 1.   ],30
2.0,0.064,0.5869565217391305,[0.    0.216 1.   ],[0.    0.152 1.   ],31
2.0,-0.048,0.40625,[0.    0.104 1.   ],[0.    0.152 1.   ],32
2.0,0.032,0.5588235294117646,[0.    0.152 1.   ],[0.   0.12 1.  ],33
2.0,0.024000000000000007,0.5599999999999999,[0.    0.112 1.   ],[0.    0.088 1.   ],34
2.0,0.10400000000000001,0.6326530612244897,[0.    0.248 1.   ],[0.    0.144 1.   ],35
2.0,-0.04000000000000001,0.45901639344262296,[0.    0.224 1.   ],[0.    0.264 1.   ],36
2.0,0.08000000000000002,0.5925925925925926,[0.    0.256 1.   ],[0.    0.176 1.   ],37
2.0,0.12000000000000001,0.6829268292682926,[0.    0.224 1.   ],[0.    0.104 1.   ],38
2.0,0.10400000000000001,0.6326530612244897,[0.    0.248 1.   ],[0.    0.144 1.   ],39
2.0,0.16,0.7941176470588235,[0.    0.216 1.   ],[0.    0.056 1.   ],40
2.0,0.12,0.6595744680851063,[0.    0.248 1.   ],[0.    0.128 1.   ],41
2.0,-0.023999999999999994,0.4716981132075471,[0.  0.2 1. ],[0.    0.224 1.   ],42
2.0,0.06399999999999997,0.5625,[0.    0.288 1.   ],[0.    0.224 1.   ],43
2.0,0.032,0.5555555555555555,[0.   0.16 1.  ],[0.    0.128 1.   ],44
2.0,0.136,0.6808510638297872,[0.    0.256 1.   ],[0.   0.12 1.  ],45
2.0,0.11199999999999999,0.6842105263157895,[0.    0.208 1.   ],[0.    0.096 1.   ],46
2.0,0.055999999999999994,0.5777777777777777,[0.    0.208 1.   ],[0.    0.152 1.   ],47
2.0,0.136,0.673469387755102,[0.    0.264 1.   ],[0.    0.128 1.   ],48
2.0,0.10400000000000001,0.6511627906976745,[0.    0.224 1.   ],[0.   0.12 1.  ],49
2.5,-0.016000000000000014,0.48214285714285715,[0.    0.216 1.   ],[0.    0.232 1.   ],0
2.5,0.04799999999999999,0.5416666666666666,[0.    0.312 1.   ],[0.    0.264 1.   ],1
2.5,0.184,0.7804878048780488,[0.    0.256 1.   ],[0.    0.072 1.   ],2
2.5,0.136,0.6808510638297872,[0.    0.256 1.   ],[0.   0.12 1.  ],3
2.5,0.07199999999999998,0.6046511627906977,[0.    0.208 1.   ],[0.    0.136 1.   ],4
2.5,0.04000000000000001,0.5862068965517242,[0.    0.136 1.   ],[0.    0.096 1.   ],5
2.5,0.11200000000000002,0.6590909090909092,[0.    0.232 1.   ],[0.   0.12 1.  ],6
